time,voltage,current
0,2.4340,0.0009
100,2.4340,0.0008
200,2.4340,0.0009
300,2.4340,0.0008
400,2.4389,0.0009
500,2.4340,0.0009
600,2.4389,0.0009
700,2.4389,0.0009
800,2.4389,0.0009
900,2.4389,0.0009
1000,2.4389,0.0009
1100,2.4438,0.0009
1200,2.4487,0.0009
1300,2.4487,0.0009
1400,2.4487,0.0009
1500,2.4487,0.0009
1600,2.4487,0.0009
1700,2.4487,0.0009
1800,2.4487,0.0009
1900,2.4536,0.0010
2000,2.4536,0.0010
2100,2.4536,0.0010
2200,2.4536,0.0010
2300,2.4536,0.0010
2400,2.4536,0.0010
2500,2.4536,0.0010
2600,2.4536,0.0010
2700,2.4536,0.0009
2800,2.4536,0.0010
2900,2.4536,0.0010
3000,2.4536,0.0010
3100,2.4536,0.0010
3200,2.4536,0.0010
3300,2.4536,0.0010
3400,2.4536,0.0010
3500,2.4536,0.0010
3600,2.4536,0.0010
3700,2.4536,0.0010
3800,2.4536,0.0010
3900,2.4536,0.0010
4000,2.4536,0.0010
4100,2.4536,0.0010
4200,2.4536,0.0010
4300,2.4536,0.0010
4400,2.4536,0.0010
4500,2.4536,0.0010
4600,2.4536,0.0010
4700,2.4536,0.0010
4800,2.4536,0.0010
4900,2.4536,0.0010
5000,2.4536,0.0010
5100,2.4536,0.0010
5200,2.4536,0.0010
5300,2.4536,0.0010
5400,2.4536,0.0010
5500,2.4536,0.0010
5600,2.4536,0.0010
5700,2.4536,0.0010
5800,2.4536,0.0010
5900,2.4536,0.0010
6000,2.4536,0.0010
6100,2.4536,0.0010
6200,2.4536,0.0010
6300,2.4536,0.0010
6400,2.4536,0.0010
6500,2.4585,0.0010
6600,2.4585,0.0010
6700,2.4585,0.0010
6800,2.4585,0.0010
6900,2.4585,0.0010
7000,2.4585,0.0010
7100,2.4585,0.0010
7200,2.4585,0.0010
7300,2.4585,0.0010
7400,2.4585,0.0010
7500,2.4585,0.0010
7600,2.4585,0.0010
7700,2.4585,0.0010
7800,2.4633,0.0010
7900,2.4633,0.0010
8000,2.4633,0.0010
8100,2.4633,0.0010
8200,2.4633,0.0011
8300,2.4633,0.0011
8400,2.4682,0.0010
8500,2.4682,0.0010
8600,2.4633,0.0010
8700,2.4633,0.0010
8800,2.4633,0.0010
8900,2.4633,0.0010
9000,2.4682,0.0010
9100,2.4682,0.0011
9200,2.4731,0.0011
9300,2.4780,0.0011
9400,2.4780,0.0011
9500,2.4780,0.0011
9600,2.4780,0.0011
9700,2.4780,0.0011
9800,2.4829,0.0011
9900,2.4780,0.0011
10000,2.4829,0.0011
10100,2.4829,0.0011
10200,2.4829,0.0011
10300,2.4780,0.0011
10400,2.4829,0.0011
10500,2.4829,0.0011
10600,2.4780,0.0011
10700,2.4780,0.0011
10800,2.4780,0.0011
10900,2.4829,0.0011
11000,2.4829,0.0011
11100,2.4829,0.0011
11200,2.4829,0.0011
11300,2.4829,0.0011
11400,2.4878,0.0011
11500,2.4878,0.0011
11600,2.4829,0.0011
11700,2.4829,0.0011
11800,2.4829,0.0013
11900,2.4829,0.0011
12000,2.4829,0.0011
12100,2.4829,0.0011
12200,2.4829,0.0011
12300,2.4829,0.0011
12400,2.4878,0.0011
12500,2.4878,0.0011
12600,2.4878,0.0013
12700,2.4878,0.0013
12800,2.4927,0.0013
12900,2.4927,0.0013
13000,2.4927,0.0013
13100,2.4927,0.0013
13200,2.4976,0.0013
13300,2.4976,0.0013
13400,2.4976,0.0013
13500,2.5024,0.0013
13600,2.5024,0.0014
13700,2.5073,0.0014
13800,2.5073,0.0014
13900,2.5073,0.0014
14000,2.5122,0.0014
14100,2.5122,0.0014
14200,2.5122,0.0014
14300,2.5122,0.0014
14400,2.5122,0.0014
14500,2.5122,0.0014
14600,2.5171,0.0014
14700,2.5122,0.0014
14800,2.5122,0.0014
14900,2.5122,0.0014
15000,2.5171,0.0014
15100,2.5171,0.0014
15200,2.5122,0.0014
15300,2.5122,0.0014
15400,2.5122,0.0014
15500,2.5122,0.0014
15600,2.5171,0.0014
15700,2.5171,0.0014
15800,2.5122,0.0014
15900,2.5171,0.0014
16000,2.5171,0.0014
16100,2.5171,0.0014
16200,2.5122,0.0014
16300,2.5171,0.0014
16400,2.5171,0.0014
16500,2.5171,0.0014
16600,2.5171,0.0014
16700,2.5171,0.0014
16800,2.5171,0.0014
16900,2.5171,0.0014
17000,2.5171,0.0014
17100,2.5171,0.0014
17200,2.5171,0.0014
17300,2.5171,0.0015
17400,2.5171,0.0014
17500,2.5220,0.0014
17600,2.5220,0.0014
17700,2.5220,0.0014
17800,2.5171,0.0014
17900,2.5220,0.0014
18000,2.5220,0.0014
18100,2.5220,0.0014
18200,2.5220,0.0015
18300,2.5220,0.0015
18400,2.5269,0.0015
18500,2.5269,0.0015
18600,2.5269,0.0015
18700,2.5269,0.0015
18800,2.5269,0.0015
18900,2.5367,0.0015
19000,2.5367,0.0016
19100,2.5367,0.0016
19200,2.5415,0.0016
19300,2.5464,0.0016
19400,2.5464,0.0016
19500,2.5562,0.0018
19600,2.5562,0.0018
19700,2.5562,0.0018
19900,2.5562,0.0018
20000,2.5562,0.0018
20100,2.5562,0.0018
20200,2.5611,0.0018
20300,2.5611,0.0018
20400,2.5611,0.0018
20500,2.5611,0.0018
20600,2.5611,0.0018
20700,2.5611,0.0018
20800,2.5611,0.0018
20900,2.5611,0.0018
21000,2.5611,0.0018
21100,2.5611,0.0018
21200,2.5611,0.0018
21300,2.5611,0.0018
21400,2.5611,0.0018
21500,2.5611,0.0018
21600,2.5611,0.0018
21700,2.5611,0.0018
21800,2.5611,0.0018
21900,2.5611,0.0018
22000,2.5611,0.0018
22100,2.5611,0.0018
22200,2.5611,0.0018
22300,2.5611,0.0018
22400,2.5611,0.0018
22500,2.5660,0.0018
22600,2.5611,0.0018
22700,2.5660,0.0018
22800,2.5709,0.0019
22900,2.5806,0.0019
23000,2.5806,0.0019
23100,2.5855,0.0020
23200,2.5855,0.0020
23300,2.5855,0.0020
23400,2.5855,0.0020
23500,2.5855,0.0020
23600,2.5855,0.0020
23700,2.5855,0.0020
23800,2.5855,0.0019
23900,2.5855,0.0019
24000,2.5855,0.0019
24100,2.5855,0.0020
24200,2.5855,0.0020
24300,2.5855,0.0020
24400,2.5855,0.0020
24500,2.5855,0.0020
24600,2.5855,0.0020
24700,2.5855,0.0020
24800,2.5855,0.0019
24900,2.5855,0.0020
25000,2.5855,0.0020
25100,2.5855,0.0020
25200,2.5855,0.0020
25300,2.5855,0.0020
25400,2.5855,0.0019
25500,2.5855,0.0019
25600,2.5855,0.0020
25700,2.5855,0.0019
25800,2.5855,0.0020
25900,2.5855,0.0020
26000,2.5855,0.0020
26100,2.5904,0.0020
26200,2.5904,0.0020
26300,2.5855,0.0020
26400,2.6002,0.0020
26500,2.5758,0.0018
26600,2.5953,0.0020
26700,2.6002,0.0020
26800,2.6002,0.0021
26900,2.6002,0.0020
27000,2.6002,0.0021
27100,2.6002,0.0021
27200,2.6002,0.0021
27300,2.6002,0.0021
27400,2.6002,0.0021
27500,2.6002,0.0020
27600,2.5953,0.0020
27700,2.6002,0.0021
27800,2.5953,0.0020
27900,2.5709,0.0018
28000,2.5904,0.0019
28100,2.5611,0.0018
28200,2.5904,0.0020
28300,2.5953,0.0020
28400,2.6002,0.0020
28500,2.5953,0.0020
28600,2.5904,0.0020
28700,2.5953,0.0020
28800,2.5953,0.0020
28900,2.5953,0.0020
29000,2.5953,0.0020
29100,2.5953,0.0020
29200,2.5953,0.0020
29300,2.5953,0.0020
29400,2.5953,0.0020
29500,2.5953,0.0020
29600,2.5953,0.0020
29700,2.5953,0.0020
29800,2.5953,0.0020
29900,2.5953,0.0020
30000,2.5953,0.0020
30100,2.5953,0.0020
30200,2.5953,0.0020
30300,2.5953,0.0020
30400,2.5953,0.0020
30500,2.5806,0.0019
30600,2.5904,0.0020
30700,2.5904,0.0020
30800,2.5904,0.0020
30900,2.6002,0.0021
31000,2.6051,0.0021
31100,2.6051,0.0021
31200,2.6051,0.0021
31300,2.6100,0.0021
31400,2.6100,0.0021
31500,2.6100,0.0021
31600,2.6100,0.0021
31700,2.5904,0.0020
31800,2.5953,0.0020
31900,2.5953,0.0020
32000,2.6051,0.0021
32100,2.5953,0.0020
32200,2.6002,0.0020
32300,2.6051,0.0021
32400,2.6051,0.0021
32500,2.6051,0.0021
32600,2.6051,0.0021
32700,2.6051,0.0021
32800,2.5904,0.0020
32900,2.6002,0.0020
33000,2.6002,0.0020
33100,2.5953,0.0020
33200,2.6002,0.0020
33300,2.5953,0.0020
33400,2.6002,0.0021
33500,2.6002,0.0021
33600,2.6002,0.0021
33700,2.6100,0.0021
33800,2.6002,0.0021
33900,2.6051,0.0021
34000,2.6051,0.0021
34100,2.6002,0.0021
34200,2.6051,0.0021
34300,2.6051,0.0021
34400,2.6051,0.0021
34500,2.6051,0.0021
34600,2.6051,0.0021
34700,2.6051,0.0021
34800,2.6051,0.0021
34900,2.6051,0.0021
35000,2.6100,0.0021
35100,2.6100,0.0021
35200,2.6100,0.0021
35300,2.6100,0.0021
35400,2.6051,0.0021
35500,2.6002,0.0021
35600,2.5953,0.0020
35700,2.6051,0.0021
35800,2.6100,0.0021
35900,2.6100,0.0021
36000,2.6051,0.0021
36100,2.6100,0.0021
36200,2.6149,0.0023
36300,2.6149,0.0021
36400,2.6149,0.0023
36500,2.6149,0.0023
36600,2.6197,0.0023
36700,2.6100,0.0021
36800,2.6149,0.0023
36900,2.6149,0.0023
37000,2.6197,0.0023
37100,2.6246,0.0023
37200,2.6246,0.0023
37300,2.6295,0.0024
37400,2.6246,0.0024
37500,2.6295,0.0024
37600,2.6295,0.0024
37700,2.6295,0.0024
37800,2.6295,0.0024
37900,2.6442,0.0024
38000,2.6491,0.0025
38100,2.6491,0.0025
38200,2.6491,0.0025
38300,2.6540,0.0025
38400,2.6491,0.0025
38500,2.6491,0.0025
38600,2.6540,0.0025
38700,2.6540,0.0025
38800,2.6588,0.0026
38900,2.6588,0.0026
39000,2.6588,0.0026
39100,2.6637,0.0026
39200,2.6686,0.0028
39300,2.6735,0.0028
39400,2.6784,0.0028
39500,2.6882,0.0029
39600,2.6882,0.0029
39700,2.6882,0.0029
39800,2.6882,0.0029
39900,2.6979,0.0029
40000,2.6979,0.0029
40100,2.7077,0.0030
40200,2.7126,0.0030
40300,2.7126,0.0031
40400,2.7175,0.0031
40500,2.7126,0.0030
40600,2.7126,0.0030
40700,2.7126,0.0030
40800,2.7175,0.0031
40900,2.7175,0.0031
41000,2.7126,0.0031
41100,2.7126,0.0031
41200,2.7175,0.0031
41300,2.7175,0.0031
41400,2.7175,0.0031
41500,2.7175,0.0031
41600,2.7175,0.0031
41700,2.7175,0.0031
41800,2.7126,0.0030
41900,2.7273,0.0033
42000,2.7370,0.0033
42100,2.7468,0.0034
42200,2.7468,0.0034
42300,2.7664,0.0035
42400,2.7810,0.0038
42500,2.7859,0.0038
42600,2.8006,0.0039
42700,2.8104,0.0040
42800,2.8152,0.0040
42900,2.8299,0.0043
43000,2.8299,0.0041
43100,2.8250,0.0043
43200,2.8250,0.0041
43300,2.8152,0.0040
43400,2.7761,0.0038
43500,2.8152,0.0041
43600,2.7859,0.0038
43700,2.7908,0.0039
43800,2.7810,0.0038
43900,2.7859,0.0038
44000,2.7908,0.0038
44100,2.7908,0.0039
44200,2.7957,0.0039
44300,2.7957,0.0039
44400,2.7957,0.0039
44500,2.7957,0.0039
44600,2.7908,0.0039
44700,2.7908,0.0039
44800,2.7908,0.0039
44900,2.7859,0.0039
45000,2.7859,0.0039
45100,2.7908,0.0038
45200,2.7859,0.0038
45300,2.7810,0.0038
45400,2.7810,0.0038
45500,2.9130,0.0058
45600,2.9081,0.0056
45700,2.9228,0.0058
45800,2.9228,0.0058
45900,2.9130,0.0058
46000,2.9032,0.0056
46100,2.8886,0.0054
46200,2.8837,0.0054
46300,2.8788,0.0053
46400,2.8788,0.0053
46500,2.8739,0.0053
46600,2.8690,0.0051
46700,2.8543,0.0050
46800,2.8592,0.0050
46900,2.8495,0.0050
47000,2.8495,0.0050
47100,2.8446,0.0049
47200,2.8250,0.0046
47300,2.8201,0.0046
47400,2.8250,0.0046
47500,2.8250,0.0046
47600,2.8152,0.0045
47700,2.8006,0.0044
47800,2.7859,0.0043
47900,2.7908,0.0043
48000,2.7908,0.0043
48100,2.7859,0.0043
48200,2.7908,0.0043
48300,2.7908,0.0043
48400,2.7957,0.0043
48500,2.7859,0.0043
48600,2.7908,0.0043
48700,2.7908,0.0043
48800,2.7908,0.0043
48900,2.7908,0.0043
49000,2.7957,0.0043
49100,2.7957,0.0043
49200,2.7957,0.0043
49300,2.7957,0.0043
49400,2.7908,0.0044
49500,2.7908,0.0043
49600,2.7908,0.0043
49700,2.7908,0.0043
49800,2.7908,0.0043
49900,2.7908,0.0043
50000,2.7859,0.0043
50100,2.7713,0.0040
50200,2.7859,0.0043
50300,2.7908,0.0043
50400,2.7908,0.0043
50500,2.7957,0.0043
50600,2.7761,0.0041
50700,2.7664,0.0040
50800,2.7419,0.0038
50900,2.7322,0.0036
51000,2.7224,0.0035
51100,2.7175,0.0035
51200,2.7028,0.0034
51300,2.7028,0.0034
51400,2.7077,0.0035
51500,2.7028,0.0034
51600,2.7028,0.0034
51700,2.7028,0.0033
51800,2.6979,0.0033
51900,2.6833,0.0031
52000,2.6735,0.0031
52100,2.6833,0.0031
52200,2.6735,0.0030
52300,2.6784,0.0031
52400,2.6735,0.0030
52500,2.6686,0.0030
52600,2.6784,0.0030
52700,2.6784,0.0030
52800,2.6784,0.0030
52900,2.6784,0.0031
53000,2.6784,0.0031
53100,2.6735,0.0030
53200,2.6784,0.0030
53300,2.6784,0.0030
53400,2.6735,0.0030
53500,2.6735,0.0030
53600,2.6686,0.0030
53700,2.6588,0.0029
53800,2.6784,0.0031
53900,2.6686,0.0030
54000,2.6735,0.0030
54100,2.6491,0.0028
54200,2.6784,0.0031
54300,2.6784,0.0031
54400,2.6588,0.0030
54500,2.6588,0.0029
54600,2.6637,0.0029
54700,2.6540,0.0029
54800,2.6540,0.0029
54900,2.6540,0.0029
55000,2.6491,0.0028
55100,2.6393,0.0028
55200,2.6344,0.0026
55300,2.6197,0.0025
55400,2.6246,0.0025
55500,2.6197,0.0025
55600,2.6197,0.0025
55700,2.6149,0.0025
55800,2.6100,0.0024
55900,2.6100,0.0024
56000,2.6002,0.0023
56100,2.6002,0.0023
56200,2.6002,0.0024
56300,2.6002,0.0024
56400,2.6002,0.0023
56500,2.5953,0.0023
56600,2.6002,0.0023
56700,2.6002,0.0023
56800,2.6002,0.0023
56900,2.6002,0.0024
57000,2.6002,0.0023
57100,2.6002,0.0023
57200,2.6002,0.0023
57300,2.6002,0.0023
57400,2.6002,0.0024
57500,2.6002,0.0024
57600,2.6002,0.0024
57700,2.6002,0.0024
57800,2.6051,0.0023
57900,2.6002,0.0023
58000,2.6051,0.0023
58100,2.6002,0.0024
58200,2.6051,0.0023
58300,2.6051,0.0024
58400,2.6051,0.0024
58500,2.6002,0.0023
58600,2.6002,0.0023
58700,2.6002,0.0024
58800,2.6051,0.0024
58900,2.6002,0.0024
59000,2.5904,0.0023
59100,2.5855,0.0021
59200,2.5806,0.0021
59300,2.5758,0.0021
59400,2.5709,0.0020
59500,2.5709,0.0020
59600,2.5709,0.0020
59700,2.5660,0.0020
59800,2.5611,0.0020
59900,2.5611,0.0019
60000,2.5611,0.0019
60100,2.5611,0.0019
60200,2.5562,0.0019
60300,2.5562,0.0019
60400,2.5562,0.0019
60500,2.5513,0.0019
60600,2.5464,0.0018
60700,2.5562,0.0019
60800,2.5562,0.0019
60900,2.5562,0.0019
61000,2.5513,0.0019
61100,2.5513,0.0019
61200,2.5513,0.0019
61300,2.5513,0.0019
61400,2.5562,0.0019
61500,2.5562,0.0019
61600,2.5562,0.0019
61700,2.5562,0.0019
61800,2.5562,0.0019
61900,2.5562,0.0019
62000,2.5562,0.0019
62100,2.5562,0.0019
62200,2.5562,0.0019
62300,2.5562,0.0019
62400,2.5562,0.0019
62500,2.5562,0.0019
62600,2.5562,0.0019
62700,2.5562,0.0019
62800,2.5562,0.0019
62900,2.5562,0.0019
63000,2.5611,0.0019
63100,2.5611,0.0019
63200,2.5611,0.0019
63300,2.5611,0.0019
63400,2.5611,0.0019
63500,2.5562,0.0019
63600,2.5269,0.0016
63700,2.5611,0.0019
63800,2.5562,0.0019
63900,2.5611,0.0019
64000,2.5611,0.0019
64100,2.5611,0.0019
64200,2.5611,0.0019
64300,2.5611,0.0019
64400,2.5611,0.0019
64500,2.5611,0.0019
64600,2.5611,0.0019
64700,2.5611,0.0019
64800,2.5611,0.0019
64900,2.5611,0.0019
65000,2.5611,0.0019
65100,2.5611,0.0019
65200,2.5611,0.0019
65300,2.5562,0.0019
65400,2.5513,0.0019
65500,2.5513,0.0019
65600,2.5464,0.0018
65700,2.5415,0.0018
65800,2.5415,0.0018
65900,2.5415,0.0018
66000,2.5367,0.0018
66100,2.5318,0.0016
66200,2.5318,0.0016
66300,2.5269,0.0016
66400,2.5269,0.0016
66500,2.5269,0.0016
66600,2.5269,0.0016
66700,2.5269,0.0016
66800,2.5269,0.0016
66900,2.5269,0.0016
67000,2.5269,0.0016
67100,2.5269,0.0016
67200,2.5269,0.0016
67300,2.5269,0.0016
67400,2.5269,0.0016
67500,2.5269,0.0016
67600,2.5269,0.0016
67700,2.5269,0.0016
67800,2.5269,0.0016
67900,2.5269,0.0016
68000,2.5269,0.0016
68100,2.5269,0.0016
68200,2.5269,0.0016
68300,2.5269,0.0016
68400,2.5269,0.0016
68500,2.5269,0.0016
68600,2.5269,0.0016
68700,2.5269,0.0016
68800,2.5269,0.0016
68900,2.5269,0.0016
69000,2.5220,0.0016
69100,2.5171,0.0015
69200,2.5122,0.0015
69300,2.5122,0.0015
69400,2.5073,0.0015
69500,2.5073,0.0015
69600,2.5073,0.0015
69700,2.5024,0.0014
69800,2.4927,0.0014
69900,2.4927,0.0014
70000,2.4927,0.0014
70100,2.4878,0.0013
70200,2.4878,0.0013
70300,2.4878,0.0014
70400,2.4878,0.0014
70500,2.4878,0.0013
70600,2.4829,0.0013
70700,2.4829,0.0013
70800,2.4829,0.0013
70900,2.4829,0.0013
71000,2.4878,0.0013
71100,2.4878,0.0013
71200,2.4829,0.0014
71300,2.4829,0.0013
71400,2.4878,0.0013
71500,2.4829,0.0013
71600,2.4878,0.0013
71700,2.4829,0.0013
71800,2.4829,0.0013
71900,2.4878,0.0013
72000,2.4878,0.0013
72100,2.4829,0.0013
72200,2.4878,0.0013
72300,2.4878,0.0013
72400,2.4829,0.0013
72500,2.4731,0.0013
72600,2.4731,0.0013
72700,2.4682,0.0011
72800,2.4682,0.0011
72900,2.4633,0.0011
73000,2.4633,0.0011
73100,2.4585,0.0011
73200,2.4585,0.0011
73300,2.4536,0.0010
73400,2.4536,0.0011
73500,2.4536,0.0011
73600,2.4536,0.0010
73700,2.4536,0.0010
73800,2.4536,0.0010
73900,2.4536,0.0010
74000,2.4536,0.0010
74100,2.4536,0.0010
74200,2.4536,0.0010
74300,2.4536,0.0010
74400,2.4536,0.0010
74500,2.4536,0.0010
74600,2.4536,0.0010
74700,2.4536,0.0010
74800,2.4536,0.0010
74900,2.4536,0.0010
75000,2.4536,0.0010
75100,2.4536,0.0010
75200,2.4536,0.0011
75300,2.4536,0.0011
75400,2.4536,0.0010
75500,2.4487,0.0010
75600,2.4438,0.0010
75700,2.4438,0.0010
75800,2.4389,0.0010
75900,2.4389,0.0010
76000,2.4389,0.0009
76100,2.4389,0.0009
76200,2.4340,0.0009
76300,2.4340,0.0009
76400,2.4291,0.0009
76500,2.4340,0.0009
76600,2.4291,0.0009
76700,2.4291,0.0009
76800,2.4340,0.0009
76900,2.4291,0.0009
77000,2.4340,0.0009
77100,2.4291,0.0009
77200,2.4340,0.0009
77300,2.4291,0.0009
77400,2.4291,0.0009
77500,2.4340,0.0009
77600,2.4291,0.0009
77700,2.4291,0.0009
77800,2.4291,0.0009
77900,2.4340,0.0009
78000,2.4291,0.0009
78100,2.4340,0.0009
78200,2.4340,0.0009
78300,2.4340,0.0009
78400,2.4340,0.0009
78500,2.4291,0.0009
78600,2.4340,0.0009
78700,2.4291,0.0009
78800,2.4242,0.0009
78900,2.4242,0.0009
79000,2.4194,0.0008
79100,2.4194,0.0008
79200,2.4145,0.0008
79300,2.4145,0.0008
79400,2.4145,0.0008
79500,2.4145,0.0008
79600,2.4145,0.0008
79700,2.4145,0.0008
79800,2.4145,0.0008
79900,2.4145,0.0008
80000,2.4145,0.0008
80100,2.4145,0.0008
80200,2.4145,0.0008
80300,2.4145,0.0008
80400,2.4145,0.0008
80500,2.4145,0.0008
80600,2.4145,0.0008
80700,2.4145,0.0008
80800,2.4145,0.0008
80900,2.4145,0.0008
81000,2.4145,0.0008
81100,2.4145,0.0008
81200,2.4145,0.0008
81300,2.4145,0.0008
81400,2.4145,0.0008
81500,2.4145,0.0008
81600,2.4145,0.0008
81700,2.4145,0.0008
81800,2.4145,0.0008
81900,2.4145,0.0008
82000,2.4145,0.0008
82100,2.4145,0.0008
82200,2.4096,0.0008
82300,2.4096,0.0008
82400,2.4047,0.0006
82500,2.4047,0.0008
82600,2.3998,0.0006
82700,2.3949,0.0006
82800,2.3949,0.0006
82900,2.3949,0.0006
83000,2.3949,0.0006
83100,2.3949,0.0006
83200,2.3949,0.0006
83300,2.3949,0.0006
83400,2.3949,0.0006
83500,2.3949,0.0006
83600,2.3949,0.0006
83700,2.3949,0.0006
83800,2.3949,0.0006
83900,2.3949,0.0006
84000,2.3949,0.0006
84100,2.3949,0.0006
84200,2.3949,0.0006
84300,2.3949,0.0006
84400,2.3949,0.0006
84500,2.3949,0.0006
84600,2.3949,0.0006
84700,2.3949,0.0006
84800,2.3949,0.0006
84900,2.3949,0.0006
85000,2.3949,0.0006
85100,2.3949,0.0006
85200,2.3949,0.0006
85300,2.3949,0.0006
85400,2.3949,0.0006
85500,2.3900,0.0006
85600,2.3900,0.0006
85700,2.3900,0.0006
85800,2.3900,0.0006
85900,2.3900,0.0006
86000,2.3900,0.0006
86100,2.3900,0.0006
86200,2.3851,0.0006
86300,2.3851,0.0006
86400,2.3851,0.0006
86500,2.3851,0.0005
86600,2.3851,0.0006
86700,2.3851,0.0006
86800,2.3851,0.0005
86900,2.3851,0.0006
87000,2.3851,0.0005
87100,2.3851,0.0006
87200,2.3851,0.0005
87300,2.3851,0.0006
87400,2.3851,0.0006
87500,2.3851,0.0005
87600,2.3851,0.0006
87700,2.3851,0.0005
87800,2.3851,0.0005
87900,2.3851,0.0006
88000,2.3851,0.0006
88100,2.3851,0.0006
88200,2.3851,0.0006
88300,2.3851,0.0006
88400,2.3851,0.0005
88500,2.3851,0.0006
88600,2.3851,0.0006
88700,2.3851,0.0006
88800,2.3851,0.0005
88900,2.3851,0.0005
89000,2.3851,0.0005
89100,2.3851,0.0006
89200,2.3851,0.0006
89300,4.9756,0.0387
89400,4.9902,0.0390
89500,4.9853,0.0389
89600,4.9120,0.0375
89700,4.8974,0.0372
89800,4.9609,0.0383
89900,4.9658,0.0385
90000,4.9804,0.0389
90100,4.9853,0.0389
90200,4.9853,0.0387
90300,4.9853,0.0389
90400,4.9853,0.0387
90500,4.9853,0.0390
90600,4.9853,0.0390
90700,4.9804,0.0389
90800,4.9804,0.0389
90900,4.9804,0.0389
91000,4.9804,0.0389
91100,4.9804,0.0390
91200,4.9804,0.0389
91300,4.9804,0.0389
91400,4.9804,0.0389
91500,4.9804,0.0389
91600,4.9853,0.0389
91700,4.9756,0.0386
91800,4.9756,0.0387
91900,4.9756,0.0389
92000,4.9756,0.0387
92100,4.9756,0.0389
92200,4.9707,0.0387
92300,4.9609,0.0386
92400,4.9707,0.0387
92500,4.9756,0.0387
92600,4.9756,0.0389
92700,4.9804,0.0387
92800,4.9756,0.0387
92900,4.9804,0.0386
93000,4.9707,0.0387
93100,4.9756,0.0387
93200,4.9756,0.0387
93300,4.9756,0.0387
93400,4.9756,0.0389
93500,4.9804,0.0386
93600,4.9756,0.0389
93700,4.9756,0.0387
93800,4.9756,0.0389
93900,4.9756,0.0387
94000,4.9804,0.0387
94100,4.9756,0.0387
94200,4.9756,0.0389
94300,4.9804,0.0387
94400,4.9756,0.0387
94500,4.9804,0.0387
94600,4.9804,0.0389
94700,4.9804,0.0389
94800,4.9756,0.0387
94900,4.9756,0.0389
95000,4.9804,0.0389
95100,4.9804,0.0389
95200,4.9756,0.0389
95300,4.9756,0.0387
95400,4.9756,0.0386
95500,4.9756,0.0386
95600,4.9756,0.0386
95700,4.9658,0.0385
95800,4.9658,0.0385
95900,4.9707,0.0386
96000,4.9707,0.0387
96100,4.9707,0.0386
96200,4.9756,0.0389
96300,4.9804,0.0390
96400,4.9804,0.0390
96500,4.9804,0.0390
96600,4.9853,0.0390
96700,4.9853,0.0390
96800,4.9853,0.0389
96900,4.9853,0.0389
97000,4.9756,0.0387
97100,4.9804,0.0389
97200,4.9804,0.0387
97300,4.9609,0.0386
97400,4.9560,0.0385
97500,4.9756,0.0389
97600,4.9707,0.0389
97700,4.9804,0.0389
97800,4.9853,0.0390
97900,4.9853,0.0390
98000,4.9804,0.0390
98100,4.9756,0.0389
98200,4.9756,0.0389
98300,4.9756,0.0389
98400,4.9756,0.0386
98500,4.9707,0.0386
98600,4.9804,0.0387
98700,4.9853,0.0389
98800,4.9804,0.0389
98900,4.9756,0.0389
99000,4.9804,0.0390
99100,4.9756,0.0389
99200,4.9804,0.0389
99300,4.9756,0.0389
99400,4.9853,0.0390
99500,4.9853,0.0389
99600,4.9853,0.0389
99700,4.9853,0.0390
99800,4.9853,0.0387
99900,4.9853,0.0389
100000,4.9853,0.0387
100100,4.9804,0.0389
100200,4.9853,0.0390
100300,4.9853,0.0389
100400,4.9853,0.0390
100500,4.9804,0.0389
100600,4.9756,0.0389
100700,4.9756,0.0389
100800,4.9756,0.0389
100900,4.9756,0.0389
101000,4.9756,0.0389
101100,4.9756,0.0387
101200,4.9707,0.0386
101300,4.9756,0.0387
101400,4.9756,0.0386
101500,4.9707,0.0387
101600,4.9756,0.0387
101700,4.9756,0.0389
101800,4.9756,0.0389
101900,4.9756,0.0389
102000,4.9756,0.0389
102100,4.9756,0.0387
102200,4.9756,0.0389
102300,4.9707,0.0389
102400,4.9756,0.0389
102500,4.9658,0.0386
102600,4.9756,0.0389
102700,4.9756,0.0387
102800,4.9707,0.0385
102900,4.9756,0.0386
103000,4.9756,0.0387
103100,4.9609,0.0386
103200,4.9707,0.0387
103300,4.9658,0.0385
103400,4.9658,0.0387
103500,4.9756,0.0389
103600,4.9756,0.0387
103700,4.9756,0.0389
103800,4.9756,0.0389
103900,4.9756,0.0387
104000,4.9756,0.0387
104100,4.9804,0.0387
104200,4.9756,0.0387
104300,4.9804,0.0387
104400,4.9707,0.0387
104500,4.9804,0.0387
104600,4.9804,0.0389
104700,4.9804,0.0389
104800,4.9804,0.0387
104900,4.9658,0.0386
105000,4.9756,0.0389
105100,4.9804,0.0389
105200,4.9804,0.0389
105300,4.9804,0.0387
105400,4.9756,0.0387
105500,4.9756,0.0387
105600,4.9756,0.0387
105700,4.9756,0.0387
105800,4.9707,0.0386
105900,4.9707,0.0386
106000,4.9756,0.0387
106100,4.9756,0.0389
106200,4.9756,0.0389
106300,4.9756,0.0387
106400,4.9756,0.0389
106500,4.9756,0.0389
106600,4.9707,0.0389
106700,4.9756,0.0389
106800,4.9756,0.0387
106900,4.9756,0.0387
107000,4.9756,0.0387
107100,4.9756,0.0387
107200,4.9756,0.0387
107300,4.9756,0.0387
107400,4.9707,0.0387
107500,4.9707,0.0387
107600,4.9756,0.0387
107700,4.9804,0.0387
